Date,FIPS,StateName,StateAbbr,County,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Completeness_pct
2021-07-02,37155,North Carolina,NC ,Robeson,30807,31.3,12669,61.6,31419,24.1,96.3
2021-07-02,37157,North Carolina,NC ,Rockingham,30819,42.4,12878,67.8,31546,34.7,96.3
2021-07-02,37159,North Carolina,NC ,Rowan,41516,37.5,16776,66.1,42527,29.9,96.3
2021-07-02,37161,North Carolina,NC ,Rutherford,18562,34.7,8159,54.9,18962,28.3,96.3
2021-07-02,37163,North Carolina,NC ,Sampson,20678,43,7754,66.6,21103,33.2,96.3
2021-07-02,37165,North Carolina,NC ,Scotland,10971,40.9,4418,67.6,11180,32.1,96.3
2021-07-02,37167,North Carolina,NC ,Stanly,10768,21.8,4750,39.2,10932,17.4,96.3
2021-07-02,37169,North Carolina,NC ,Stokes,12122,32.6,5314,53.6,12408,27.2,96.3
2021-07-02,37171,North Carolina,NC ,Surry,25202,44.4,10444,69.8,25811,36,96.3
2021-07-02,37173,North Carolina,NC ,Swain,5461,49,2169,77.4,5682,39.8,96.3
2021-07-02,37175,North Carolina,NC ,Transylvania,14465,49.7,6855,63.4,14826,43.1,96.3
2021-07-02,37177,North Carolina,NC ,Tyrrell,1282,39,539,66.5,1297,32.3,96.3
2021-07-02,37179,North Carolina,NC ,Union,84932,48.1,22930,73.4,90984,37.9,96.3
2021-07-02,37181,North Carolina,NC ,Vance,13887,40.7,5628,66.3,14305,32.1,96.3
2021-07-02,37183,North Carolina,NC ,Wake,547544,64.5,117829,88,586043,52.7,96.3
2021-07-02,37185,North Carolina,NC ,Warren,5155,31.8,1952,37.7,5290,26.8,96.3
2021-07-02,37187,North Carolina,NC ,Washington,3602,38.8,1896,64.7,3647,31.5,96.3
2021-07-02,37189,North Carolina,NC ,Watauga,23602,48.1,6604,71.6,24195,43.1,96.3
2021-07-02,37191,North Carolina,NC ,Wayne,40825,43.4,13644,65.6,41858,34,96.3
2021-07-02,37193,North Carolina,NC ,Wilkes,20030,36.7,8979,59.2,20469,29.9,96.3
2021-07-02,37195,North Carolina,NC ,Wilson,28455,45,10983,71.6,29244,35.8,96.3
2021-07-02,37197,North Carolina,NC ,Yadkin,12580,42.1,5307,68.8,12868,34.2,96.3
2021-07-02,37199,North Carolina,NC ,Yancey,6783,45.9,3299,69.5,6907,38.2,96.3
2021-07-02,UNK,North Carolina,NC ,Unknown,158556,,43798,,161234,,96.3
2021-07-03,37001,North Carolina,NC ,Alamance,67854,51.3,22595,77.8,70623,41.7,96.3
2021-07-03,37003,North Carolina,NC ,Alexander,12207,40.6,5008,65.3,12461,33.2,96.3
2021-07-03,37005,North Carolina,NC ,Alleghany,4716,51,2204,70.7,4772,42.8,96.3
2021-07-03,37007,North Carolina,NC ,Anson,4926,25.1,2038,43.1,5042,20.6,96.3
2021-07-03,37009,North Carolina,NC ,Ashe,10251,45.6,4240,58.5,10450,38.4,96.3
2021-07-03,37011,North Carolina,NC ,Avery,6904,46.1,2956,73.5,6997,39.9,96.3
2021-07-03,37013,North Carolina,NC ,Beaufort,18593,49.4,8800,76.3,18866,40.1,96.3
2021-07-03,37015,North Carolina,NC ,Bertie,6191,39.6,2654,59.3,6276,33.1,96.3
2021-07-03,37017,North Carolina,NC ,Bladen,7847,30.1,3931,52.7,7994,24.4,96.3
2021-07-03,37019,North Carolina,NC ,Brunswick,65707,53.9,35246,75.6,66654,46.7,96.3
2021-07-03,37021,North Carolina,NC ,Buncombe,125033,58.5,40459,75.6,130245,49.9,96.3
2021-07-03,37023,North Carolina,NC ,Burke,30022,40.6,12061,64.4,30852,34.1,96.3
2021-07-03,37025,North Carolina,NC ,Cabarrus,77403,47.9,21990,75.7,81642,37.7,96.3
2021-07-03,37027,North Carolina,NC ,Caldwell,27330,41.5,11560,68.9,27958,34,96.3
2021-07-03,37029,North Carolina,NC ,Camden,3065,36.5,931,50.8,3111,28.6,96.3
2021-07-03,37031,North Carolina,NC ,Carteret,22085,38.4,10312,57.7,22617,32.6,96.3
2021-07-03,37033,North Carolina,NC ,Caswell,8158,44.4,3604,72,8287,36.7,96.3
2021-07-03,37035,North Carolina,NC ,Catawba,60359,48.4,23270,79.8,62495,39.2,96.3
2021-07-03,37037,North Carolina,NC ,Chatham,31780,53.3,13358,71.7,32866,44.1,96.3
2021-07-03,37039,North Carolina,NC ,Cherokee,10381,43.5,5979,68.5,10443,36.5,96.3
2021-07-03,37041,North Carolina,NC ,Chowan,4761,42.6,2254,64,4834,34.7,96.3
2021-07-03,37043,North Carolina,NC ,Clay,3048,32.6,1805,50.4,3056,27.2,96.3
2021-07-03,37045,North Carolina,NC ,Cleveland,30665,40.1,12852,69.2,31535,32.2,96.3
2021-07-03,37047,North Carolina,NC ,Columbus,15774,35.8,6526,57.2,16031,28.9,96.3
2021-07-03,37049,North Carolina,NC ,Craven,41236,51.3,17155,85.3,42386,41.5,96.3
2021-07-03,37051,North Carolina,NC ,Cumberland,142012,56.2,33345,81.5,146562,43.7,96.3
2021-07-03,37053,North Carolina,NC ,Currituck,9824,45.3,3637,79.9,10022,36.1,96.3
2021-07-03,37055,North Carolina,NC ,Dare,20737,68.9,8437,99.9,21388,57.8,96.3
2021-07-03,37057,North Carolina,NC ,Davidson,53332,40.6,20545,66.1,54811,32.7,96.3
2021-07-03,37059,North Carolina,NC ,Davie,16754,49.4,6772,73,17395,40.6,96.3
2021-07-03,37061,North Carolina,NC ,Duplin,15654,35,6160,54,15879,27,96.3
2021-07-03,37063,North Carolina,NC ,Durham,159253,62.2,36142,82.6,166965,51.9,96.3
2021-07-03,37065,North Carolina,NC ,Edgecombe,16671,41.8,7119,67.7,16942,32.9,96.3
2021-07-03,37067,North Carolina,NC ,Forsyth,159160,53.9,48823,77.8,166962,43.7,96.3
2021-07-03,37069,North Carolina,NC ,Franklin,23131,42.4,7958,66.7,24080,34.6,96.3
2021-07-03,37071,North Carolina,NC ,Gaston,71421,41,24705,67.4,73826,32.9,96.3
2021-07-03,37073,North Carolina,NC ,Gates,3749,40.6,1555,64.3,3794,32.8,96.3
2021-07-03,37075,North Carolina,NC ,Graham,2725,40.3,1318,63.8,2742,32.5,96.3
2021-07-03,37077,North Carolina,NC ,Granville,24679,51.4,7444,69.7,25494,42.2,96.3
2021-07-03,37079,North Carolina,NC ,Greene,6018,35.6,1812,50.4,6119,29,96.3
2021-07-03,37081,North Carolina,NC ,Guilford,225483,53.9,65497,78.5,236561,44,96.3
2021-07-03,37083,North Carolina,NC ,Halifax,17796,45.2,7677,71.8,18063,36.1,96.3
2021-07-03,37085,North Carolina,NC ,Harnett,34742,34.4,11806,67.6,35921,26.4,96.3
2021-07-03,37087,North Carolina,NC ,Haywood,26260,51.5,11880,76.3,26904,43.2,96.3
2021-07-03,37089,North Carolina,NC ,Henderson,49330,51.7,22130,71.5,50707,43.2,96.3
2021-07-03,37091,North Carolina,NC ,Hertford,5073,26.3,2015,41.7,5154,21.8,96.3
2021-07-03,37093,North Carolina,NC ,Hoke,11130,27.6,3398,58,11466,20.8,96.3
2021-07-03,37095,North Carolina,NC ,Hyde,2434,59.4,892,80.1,2498,50.6,96.3
2021-07-03,37097,North Carolina,NC ,Iredell,62408,44.4,21550,73,64805,35.6,96.3
2021-07-03,37099,North Carolina,NC ,Jackson,16902,46,6042,69,17450,39.7,96.3
2021-07-03,37101,North Carolina,NC ,Johnston,70530,45,20768,72.7,73782,35.2,96.3
2021-07-03,37103,North Carolina,NC ,Jones,3336,43.3,1549,68.6,3390,36,96.3
2021-07-03,37105,North Carolina,NC ,Lee,22913,48.6,8178,78.6,23614,38.2,96.3
2021-07-03,37107,North Carolina,NC ,Lenoir,19861,45.7,8350,73.9,20240,36.2,96.3
2021-07-03,37109,North Carolina,NC ,Lincoln,29274,43.1,11244,72.7,30074,34.9,96.3
2021-07-03,37113,North Carolina,NC ,Macon,10127,34.6,4333,41.9,10348,28.9,96.3
2021-07-03,37115,North Carolina,NC ,Madison,7740,43.1,3523,70,7857,36.1,96.3
2021-07-03,37117,North Carolina,NC ,Martin,16066,89.7,6741,99.9,16393,73.1,96.3
2021-07-03,37111,North Carolina,NC ,McDowell,15627,42.7,7644,80.3,15889,34.7,96.3
2021-07-03,37119,North Carolina,NC ,Mecklenburg,456212,53.5,101624,79.6,481153,43.3,96.3
2021-07-03,37121,North Carolina,NC ,Mitchell,5210,42.6,2352,61.7,5265,35.2,96.3
2021-07-03,37123,North Carolina,NC ,Montgomery,8003,37.6,3615,62.9,8137,29.9,96.3
2021-07-03,37125,North Carolina,NC ,Moore,42706,53.8,20074,83,44306,43.9,96.3
2021-07-03,37127,North Carolina,NC ,Nash,37164,50.4,14055,78.3,38074,40.4,96.3
2021-07-03,37129,North Carolina,NC ,New Hanover,103175,53.8,34103,79,107146,45.7,96.3
2021-07-03,37131,North Carolina,NC ,Northampton,6567,40.7,3380,64.3,6623,34,96.3
2021-07-03,37133,North Carolina,NC ,Onslow,67906,45.5,16077,84.5,69701,35.2,96.3
2021-07-03,37135,North Carolina,NC ,Orange,81529,68,19952,92.1,87788,59.1,96.3
2021-07-03,37137,North Carolina,NC ,Pamlico,5454,50.5,2995,77.5,5496,43.2,96.3
2021-07-03,37139,North Carolina,NC ,Pasquotank,12575,40.5,4892,71.5,12704,31.9,96.3
2021-07-03,37141,North Carolina,NC ,Pender,21822,44.5,8412,71.8,22414,35.5,96.3
2021-07-03,37143,North Carolina,NC ,Perquimans,2499,22.8,1347,36.7,2529,18.8,96.3
2021-07-03,37145,North Carolina,NC ,Person,15383,49.1,6033,76,15792,40,96.3
2021-07-03,37147,North Carolina,NC ,Pitt,66052,46.4,19159,76.5,68364,37.8,96.3
2021-07-03,37149,North Carolina,NC ,Polk,7198,41.2,3660,55.1,7386,35.6,96.3
2021-07-03,37151,North Carolina,NC ,Randolph,42407,38,16714,64.1,43542,30.3,96.3
2021-07-03,37153,North Carolina,NC ,Richmond,14520,42.1,5897,72.1,14785,33,96.3
2021-07-03,37155,North Carolina,NC ,Robeson,30847,31.3,12676,61.6,31460,24.1,96.3
2021-07-03,37157,North Carolina,NC ,Rockingham,30883,42.5,12895,67.9,31611,34.7,96.3
2021-07-03,37159,North Carolina,NC ,Rowan,41574,37.5,16786,66.2,42587,30,96.3
2021-07-03,37161,North Carolina,NC ,Rutherford,18579,34.8,8160,54.9,18985,28.3,96.3
2021-07-03,37163,North Carolina,NC ,Sampson,20700,43.1,7755,66.6,21127,33.3,96.3
2021-07-03,37165,North Carolina,NC ,Scotland,10985,41,4421,67.7,11196,32.2,96.3
2021-07-03,37167,North Carolina,NC ,Stanly,10786,21.9,4761,39.3,10951,17.4,96.3
2021-07-03,37169,North Carolina,NC ,Stokes,12147,32.7,5317,53.6,12435,27.3,96.3
2021-07-03,37171,North Carolina,NC ,Surry,25218,44.4,10446,69.8,25835,36,96.3
2021-07-03,37173,North Carolina,NC ,Swain,5463,49.1,2169,77.4,5688,39.9,96.3
2021-07-03,37175,North Carolina,NC ,Transylvania,14474,49.7,6855,63.4,14835,43.1,96.3
2021-07-03,37177,North Carolina,NC ,Tyrrell,1283,39,539,66.5,1298,32.3,96.3
2021-07-03,37179,North Carolina,NC ,Union,85025,48.1,22938,73.4,91130,38,96.3
2021-07-03,37181,North Carolina,NC ,Vance,13912,40.8,5632,66.4,14335,32.2,96.3
2021-07-03,37183,North Carolina,NC ,Wake,548043,64.5,117858,88,586755,52.8,96.3
2021-07-03,37185,North Carolina,NC ,Warren,5164,31.9,1952,37.7,5301,26.9,96.3
2021-07-03,37187,North Carolina,NC ,Washington,3604,38.9,1896,64.7,3649,31.5,96.3
2021-07-03,37189,North Carolina,NC ,Watauga,23622,48.2,6606,71.6,24216,43.1,96.3
2021-07-03,37191,North Carolina,NC ,Wayne,40876,43.5,13650,65.6,41917,34,96.3
2021-07-03,37193,North Carolina,NC ,Wilkes,20055,36.7,8981,59.2,20499,30,96.3
2021-07-03,37195,North Carolina,NC ,Wilson,28485,45.1,10985,71.6,29282,35.8,96.3
2021-07-03,37197,North Carolina,NC ,Yadkin,12599,42.2,5308,68.8,12890,34.2,96.3
2021-07-03,37199,North Carolina,NC ,Yancey,6784,45.9,3299,69.5,6911,38.2,96.3
2021-07-03,UNK,North Carolina,NC ,Unknown,158778,,43845,,161466,,96.3
2021-07-04,37001,North Carolina,NC ,Alamance,67947,51.4,22602,77.8,70757,41.7,96.3
2021-07-04,37003,North Carolina,NC ,Alexander,12226,40.7,5009,65.3,12480,33.3,96.3
2021-07-04,37005,North Carolina,NC ,Alleghany,4721,51,2205,70.8,4777,42.9,96.3
2021-07-04,37007,North Carolina,NC ,Anson,4934,25.2,2038,43.1,5051,20.7,96.3
2021-07-04,37009,North Carolina,NC ,Ashe,10263,45.7,4242,58.5,10465,38.5,96.3
2021-07-04,37011,North Carolina,NC ,Avery,6923,46.2,2959,73.6,7016,40,96.3
2021-07-04,37013,North Carolina,NC ,Beaufort,18611,49.4,8802,76.3,18890,40.2,96.3
2021-07-04,37015,North Carolina,NC ,Bertie,6196,39.6,2654,59.3,6282,33.2,96.3
2021-07-04,37017,North Carolina,NC ,Bladen,7858,30.1,3932,52.7,8010,24.5,96.3
2021-07-04,37019,North Carolina,NC ,Brunswick,65745,54,35257,75.7,66703,46.7,96.3
2021-07-04,37021,North Carolina,NC ,Buncombe,125159,58.5,40475,75.7,130412,49.9,96.3
2021-07-04,37023,North Carolina,NC ,Burke,30047,40.7,12064,64.4,30884,34.1,96.3
2021-07-04,37025,North Carolina,NC ,Cabarrus,77513,48,21995,75.7,81803,37.8,96.3
2021-07-04,37027,North Carolina,NC ,Caldwell,27352,41.5,11566,69,27983,34.1,96.3
2021-07-04,37029,North Carolina,NC ,Camden,3071,36.5,932,50.8,3117,28.7,96.3
2021-07-04,37031,North Carolina,NC ,Carteret,22145,38.5,10324,57.8,22702,32.7,96.3
2021-07-04,37033,North Carolina,NC ,Caswell,8179,44.5,3607,72.1,8308,36.8,96.3
2021-07-04,37035,North Carolina,NC ,Catawba,60433,48.5,23279,79.8,62588,39.2,96.3
2021-07-04,37037,North Carolina,NC ,Chatham,31820,53.3,13360,71.7,32917,44.2,96.3
2021-07-04,37039,North Carolina,NC ,Cherokee,10397,43.5,5988,68.6,10461,36.6,96.3
2021-07-04,37041,North Carolina,NC ,Chowan,4771,42.7,2259,64.2,4845,34.7,96.3
2021-07-04,37043,North Carolina,NC ,Clay,3053,32.6,1808,50.5,3061,27.3,96.3
2021-07-04,37045,North Carolina,NC ,Cleveland,30727,40.2,12858,69.2,31629,32.3,96.3
2021-07-04,37047,North Carolina,NC ,Columbus,15783,35.9,6526,57.2,16043,28.9,96.3
2021-07-04,37049,North Carolina,NC ,Craven,41288,51.4,17159,85.4,42458,41.6,96.3
2021-07-04,37051,North Carolina,NC ,Cumberland,142171,56.3,33368,81.5,146772,43.7,96.3
2021-07-04,37053,North Carolina,NC ,Currituck,9837,45.4,3639,80,10037,36.2,96.3
2021-07-04,37055,North Carolina,NC ,Dare,20755,69,8443,99.9,21408,57.8,96.3
2021-07-04,37057,North Carolina,NC ,Davidson,53413,40.7,20554,66.1,54923,32.8,96.3
2021-07-04,37059,North Carolina,NC ,Davie,16776,49.5,6776,73,17425,40.7,96.3
2021-07-04,37061,North Carolina,NC ,Duplin,15678,35,6162,54,15914,27.1,96.3
2021-07-04,37063,North Carolina,NC ,Durham,159459,62.3,36152,82.6,167246,52,96.3
2021-07-04,37065,North Carolina,NC ,Edgecombe,16697,41.8,7125,67.8,16972,33,96.3
2021-07-04,37067,North Carolina,NC ,Forsyth,159399,54,48832,77.9,167313,43.8,96.3
2021-07-04,37069,North Carolina,NC ,Franklin,23160,42.5,7960,66.7,24124,34.6,96.3
2021-07-04,37071,North Carolina,NC ,Gaston,71552,41.1,24717,67.4,73990,33,96.3
2021-07-04,37073,North Carolina,NC ,Gates,3759,40.7,1559,64.5,3804,32.9,96.3
2021-07-04,37075,North Carolina,NC ,Graham,2727,40.3,1320,63.9,2744,32.5,96.3
2021-07-04,37077,North Carolina,NC ,Granville,24720,51.4,7446,69.8,25540,42.3,96.3
2021-07-04,37079,North Carolina,NC ,Greene,6033,35.7,1814,50.5,6135,29.1,96.3
2021-07-04,37081,North Carolina,NC ,Guilford,225864,54,65543,78.5,237123,44.1,96.3
2021-07-04,37083,North Carolina,NC ,Halifax,17841,45.3,7686,71.9,18117,36.2,96.3
2021-07-04,37085,North Carolina,NC ,Harnett,34823,34.5,11820,67.7,36017,26.5,96.3
2021-07-04,37087,North Carolina,NC ,Haywood,26279,51.6,11885,76.3,26948,43.2,96.3
2021-07-04,37089,North Carolina,NC ,Henderson,49371,51.7,22136,71.5,50759,43.2,96.3
2021-07-04,37091,North Carolina,NC ,Hertford,5077,26.3,2016,41.7,5160,21.8,96.3
2021-07-04,37093,North Carolina,NC ,Hoke,11172,27.7,3400,58.1,11517,20.9,96.3
2021-07-04,37095,North Carolina,NC ,Hyde,2434,59.4,892,80.1,2498,50.6,96.3
2021-07-04,37097,North Carolina,NC ,Iredell,62494,44.4,21557,73,64927,35.7,96.3
2021-07-04,37099,North Carolina,NC ,Jackson,16928,46.1,6042,69,17479,39.8,96.3
2021-07-04,37101,North Carolina,NC ,Johnston,70677,45.1,20788,72.8,73969,35.3,96.3
2021-07-04,37103,North Carolina,NC ,Jones,3342,43.4,1549,68.6,3397,36.1,96.3
2021-07-04,37105,North Carolina,NC ,Lee,22955,48.7,8179,78.6,23676,38.3,96.3
2021-07-04,37107,North Carolina,NC ,Lenoir,19908,45.8,8354,73.9,20291,36.3,96.3
2021-07-04,37109,North Carolina,NC ,Lincoln,29308,43.1,11246,72.8,30122,35,96.3
2021-07-04,37113,North Carolina,NC ,Macon,10131,34.6,4334,41.9,10353,28.9,96.3
2021-07-04,37115,North Carolina,NC ,Madison,7751,43.2,3524,70,7869,36.2,96.3
2021-07-04,37117,North Carolina,NC ,Martin,16069,89.7,6741,99.9,16396,73.1,96.3
2021-07-04,37111,North Carolina,NC ,McDowell,15633,42.7,7644,80.3,15897,34.7,96.3
2021-07-04,37119,North Carolina,NC ,Mecklenburg,456911,53.6,101673,79.6,482127,43.4,96.3
2021-07-04,37121,North Carolina,NC ,Mitchell,5218,42.7,2353,61.8,5273,35.2,96.3
2021-07-04,37123,North Carolina,NC ,Montgomery,8013,37.7,3620,63,8147,30,96.3
2021-07-04,37125,North Carolina,NC ,Moore,42724,53.9,20075,83,44329,43.9,96.3
2021-07-04,37127,North Carolina,NC ,Nash,37215,50.5,14061,78.3,38141,40.4,96.3
2021-07-04,37129,North Carolina,NC ,New Hanover,103232,53.8,34107,79,107256,45.7,96.3
2021-07-04,37131,North Carolina,NC ,Northampton,6573,40.7,3381,64.3,6630,34,96.3
2021-07-04,37133,North Carolina,NC ,Onslow,68057,45.6,16084,84.5,69874,35.3,96.3
2021-07-04,37135,North Carolina,NC ,Orange,81595,68,19958,92.2,87877,59.2,96.3
2021-07-04,37137,North Carolina,NC ,Pamlico,5458,50.5,2996,77.5,5501,43.2,96.3
2021-07-04,37139,North Carolina,NC ,Pasquotank,12587,40.5,4895,71.6,12716,31.9,96.3
2021-07-04,37141,North Carolina,NC ,Pender,21846,44.5,8415,71.8,22440,35.6,96.3
2021-07-04,37143,North Carolina,NC ,Perquimans,2503,22.8,1347,36.7,2533,18.8,96.3
2021-07-04,37145,North Carolina,NC ,Person,15418,49.2,6040,76.1,15827,40.1,96.3
2021-07-04,37147,North Carolina,NC ,Pitt,66155,46.4,19165,76.5,68525,37.9,96.3
2021-07-04,37149,North Carolina,NC ,Polk,7209,41.2,3663,55.1,7399,35.7,96.3
2021-07-04,37151,North Carolina,NC ,Randolph,42487,38,16730,64.2,43649,30.4,96.3
2021-07-04,37153,North Carolina,NC ,Richmond,14537,42.1,5899,72.1,14805,33,96.3
2021-07-04,37155,North Carolina,NC ,Robeson,30910,31.4,12684,61.7,31534,24.1,96.3
2021-07-04,37157,North Carolina,NC ,Rockingham,30963,42.6,12908,68,31712,34.8,96.3
2021-07-04,37159,North Carolina,NC ,Rowan,41665,37.6,16792,66.2,42694,30,96.3
2021-07-04,37161,North Carolina,NC ,Rutherford,18607,34.8,8168,55,19018,28.4,96.3
2021-07-04,37163,North Carolina,NC ,Sampson,20796,43.3,7763,66.7,21239,33.4,96.3
2021-07-04,37165,North Carolina,NC ,Scotland,11003,41.1,4424,67.7,11216,32.2,96.3
2021-07-04,37167,North Carolina,NC ,Stanly,10809,21.9,4765,39.3,10975,17.5,96.3
2021-07-04,37169,North Carolina,NC ,Stokes,12162,32.7,5317,53.6,12458,27.3,96.3
2021-07-04,37171,North Carolina,NC ,Surry,25253,44.5,10450,69.8,25881,36.1,96.3
2021-07-04,37173,North Carolina,NC ,Swain,5469,49.1,2171,77.5,5695,39.9,96.3
2021-07-04,37175,North Carolina,NC ,Transylvania,14483,49.8,6858,63.4,14845,43.2,96.3
2021-07-04,37177,North Carolina,NC ,Tyrrell,1283,39,539,66.5,1298,32.3,96.3
2021-07-04,37179,North Carolina,NC ,Union,85127,48.2,22942,73.5,91292,38.1,96.3
2021-07-04,37181,North Carolina,NC ,Vance,13941,40.9,5637,66.4,14370,32.3,96.3
2021-07-04,37183,North Carolina,NC ,Wake,548718,64.6,117897,88.1,587795,52.9,96.3
2021-07-04,37185,North Carolina,NC ,Warren,5177,32,1954,37.8,5316,26.9,96.3
2021-07-04,37187,North Carolina,NC ,Washington,3612,38.9,1898,64.7,3658,31.6,96.3
2021-07-04,37189,North Carolina,NC ,Watauga,23653,48.2,6607,71.6,24255,43.2,96.3
2021-07-04,37191,North Carolina,NC ,Wayne,40914,43.5,13652,65.6,41963,34.1,96.3
2021-07-04,37193,North Carolina,NC ,Wilkes,20102,36.8,8988,59.3,20554,30,96.3
2021-07-04,37195,North Carolina,NC ,Wilson,28535,45.1,10992,71.7,29345,35.9,96.3
2021-07-04,37197,North Carolina,NC ,Yadkin,12623,42.3,5312,68.9,12917,34.3,96.3
2021-07-04,37199,North Carolina,NC ,Yancey,6798,46,3307,69.7,6925,38.3,96.3
2021-07-04,UNK,North Carolina,NC ,Unknown,159021,,43884,,161747,,96.3
2021-07-04,37001,North Carolina,NC ,Alamance,67947,51.4,22602,77.8,70757,41.7,96.3
2021-07-04,37003,North Carolina,NC ,Alexander,12226,40.7,5009,65.3,12480,33.3,96.3
2021-07-04,37005,North Carolina,NC ,Alleghany,4721,51,2205,70.8,4777,42.9,96.3
2021-07-04,37007,North Carolina,NC ,Anson,4934,25.2,2038,43.1,5051,20.7,96.3
2021-07-04,37009,North Carolina,NC ,Ashe,10263,45.7,4242,58.5,10465,38.5,96.3
2021-07-04,37011,North Carolina,NC ,Avery,6923,46.2,2959,73.6,7016,40,96.3
2021-07-04,37013,North Carolina,NC ,Beaufort,18611,49.4,8802,76.3,18890,40.2,96.3
2021-07-04,37015,North Carolina,NC ,Bertie,6196,39.6,2654,59.3,6282,33.2,96.3
2021-07-04,37017,North Carolina,NC ,Bladen,7858,30.1,3932,52.7,8010,24.5,96.3
2021-07-04,37019,North Carolina,NC ,Brunswick,65745,54,35257,75.7,66703,46.7,96.3
2021-07-04,37021,North Carolina,NC ,Buncombe,125159,58.5,40475,75.7,130412,49.9,96.3
2021-07-04,37023,North Carolina,NC ,Burke,30047,40.7,12064,64.4,30884,34.1,96.3
2021-07-04,37025,North Carolina,NC ,Cabarrus,77513,48,21995,75.7,81803,37.8,96.3
2021-07-04,37027,North Carolina,NC ,Caldwell,27352,41.5,11566,69,27983,34.1,96.3
2021-07-04,37029,North Carolina,NC ,Camden,3071,36.5,932,50.8,3117,28.7,96.3
2021-07-04,37031,North Carolina,NC ,Carteret,22145,38.5,10324,57.8,22702,32.7,96.3
2021-07-04,37033,North Carolina,NC ,Caswell,8179,44.5,3607,72.1,8308,36.8,96.3
2021-07-04,37035,North Carolina,NC ,Catawba,60433,48.5,23279,79.8,62588,39.2,96.3
2021-07-04,37037,North Carolina,NC ,Chatham,31820,53.3,13360,71.7,32917,44.2,96.3
2021-07-04,37039,North Carolina,NC ,Cherokee,10397,43.5,5988,68.6,10461,36.6,96.3
2021-07-04,37041,North Carolina,NC ,Chowan,4771,42.7,2259,64.2,4845,34.7,96.3
2021-07-04,37043,North Carolina,NC ,Clay,3053,32.6,1808,50.5,3061,27.3,96.3
2021-07-04,37045,North Carolina,NC ,Cleveland,30727,40.2,12858,69.2,31629,32.3,96.3
2021-07-04,37047,North Carolina,NC ,Columbus,15783,35.9,6526,57.2,16043,28.9,96.3
2021-07-04,37049,North Carolina,NC ,Craven,41288,51.4,17159,85.4,42458,41.6,96.3
2021-07-04,37051,North Carolina,NC ,Cumberland,142171,56.3,33368,81.5,146772,43.7,96.3
2021-07-04,37053,North Carolina,NC ,Currituck,9837,45.4,3639,80,10037,36.2,96.3
2021-07-04,37055,North Carolina,NC ,Dare,20755,69,8443,99.9,21408,57.8,96.3
2021-07-04,37057,North Carolina,NC ,Davidson,53413,40.7,20554,66.1,54923,32.8,96.3
2021-07-04,37059,North Carolina,NC ,Davie,16776,49.5,6776,73,17425,40.7,96.3
2021-07-04,37061,North Carolina,NC ,Duplin,15678,35,6162,54,15914,27.1,96.3
2021-07-04,37063,North Carolina,NC ,Durham,159459,62.3,36152,82.6,167246,52,96.3
2021-07-04,37065,North Carolina,NC ,Edgecombe,16697,41.8,7125,67.8,16972,33,96.3
2021-07-04,37067,North Carolina,NC ,Forsyth,159399,54,48832,77.9,167313,43.8,96.3
2021-07-04,37069,North Carolina,NC ,Franklin,23160,42.5,7960,66.7,24124,34.6,96.3
2021-07-04,37071,North Carolina,NC ,Gaston,71552,41.1,24717,67.4,73990,33,96.3
2021-07-04,37073,North Carolina,NC ,Gates,3759,40.7,1559,64.5,3804,32.9,96.3
2021-07-04,37075,North Carolina,NC ,Graham,2727,40.3,1320,63.9,2744,32.5,96.3
2021-07-04,37077,North Carolina,NC ,Granville,24720,51.4,7446,69.8,25540,42.3,96.3
2021-07-04,37079,North Carolina,NC ,Greene,6033,35.7,1814,50.5,6135,29.1,96.3
2021-07-04,37081,North Carolina,NC ,Guilford,225864,54,65543,78.5,237123,44.1,96.3
2021-07-04,37083,North Carolina,NC ,Halifax,17841,45.3,7686,71.9,18117,36.2,96.3
2021-07-04,37085,North Carolina,NC ,Harnett,34823,34.5,11820,67.7,36017,26.5,96.3
2021-07-04,37087,North Carolina,NC ,Haywood,26279,51.6,11885,76.3,26948,43.2,96.3
2021-07-04,37089,North Carolina,NC ,Henderson,49371,51.7,22136,71.5,50759,43.2,96.3
2021-07-04,37091,North Carolina,NC ,Hertford,5077,26.3,2016,41.7,5160,21.8,96.3
2021-07-04,37093,North Carolina,NC ,Hoke,11172,27.7,3400,58.1,11517,20.9,96.3
2021-07-04,37095,North Carolina,NC ,Hyde,2434,59.4,892,80.1,2498,50.6,96.3
2021-07-04,37097,North Carolina,NC ,Iredell,62494,44.4,21557,73,64927,35.7,96.3
2021-07-04,37099,North Carolina,NC ,Jackson,16928,46.1,6042,69,17479,39.8,96.3
2021-07-04,37101,North Carolina,NC ,Johnston,70677,45.1,20788,72.8,73969,35.3,96.3
2021-07-04,37103,North Carolina,NC ,Jones,3342,43.4,1549,68.6,3397,36.1,96.3
2021-07-04,37105,North Carolina,NC ,Lee,22955,48.7,8179,78.6,23676,38.3,96.3
2021-07-04,37107,North Carolina,NC ,Lenoir,19908,45.8,8354,73.9,20291,36.3,96.3
